PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy,hour,day,month
48.0,44.17,1.0,41.64,0.76,0.0166,0.24,986.5033332999999,49.04,0.0,6.216,169.66666666666666,17.416666666666668,12.15,0,1,0,0,0,0,0,0,1,0,22,30,1
45.34,41.65,1.0,42.8,0.88,0.0,0.0,986.8966667000001,46.21,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,1,0,23,30,1
42.68,41.61,1.0,41.64,0.88,0.0,0.0,987.29,44.92,0.0,6.216,138.0,6.112222222222222,6.0,1,0,0,0,0,0,0,0,1,0,0,31,1
35.78,42.04,0.75,39.81,0.79,0.0024,0.24,988.23,45.83,0.0,6.216,111.0,7.239999999999999,7.24,0,1,0,0,0,0,0,1,0,0,1,31,1
39.24,38.3,0.75,37.4,0.82,0.0,0.0,989.17,42.6,0.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,1,0,0,2,31,1
30.3,37.2,1.0,35.59,0.76,0.0,0.0,990.11,42.6,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,1,0,3,31,1
26.92,38.3,0.0,30.17,0.61,0.0,0.0,991.24,42.6,0.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,1,0,0,0,0,0,4,31,1
24.76,34.07,0.0,32.02,0.71,0.0,0.0,992.37,40.8,0.0,6.216,134.48,22.478333333333335,11.39,1,0,0,0,1,0,0,0,0,0,5,31,1
22.95,32.79,0.19,32.02,0.76,0.0,0.0,993.5,39.02,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,0,1,6,31,1
21.53,37.19,0.19,32.02,0.81,0.0,0.0,993.6,37.19,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,7,31,1
21.07,42.6,0.75,32.02,0.66,0.0,0.0,993.7,42.6,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,8,31,1
22.13,45.83,0.75,33.99,0.63,0.0,0.0,993.8,45.83,1.0,6.216,179.5,4.509285714285714,2.19,1,0,0,0,0,0,0,1,0,0,9,31,1
25.955,47.2,0.0,32.65,0.57,0.0,0.0,993.3666667000001,47.2,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,10,31,1
37.43,45.27,0.75,31.79,0.5,0.0,0.0,992.3666667000001,49.75,1.0,6.216,119.21428571428571,13.703214285714283,11.44,1,0,0,0,0,0,0,1,0,0,13,31,1
46.86,45.9,0.75,34.4,0.56,0.0,0.0,992.2333332999999,49.51,1.0,6.216,101.0,8.950142857142863,8.69,1,0,0,0,0,0,0,1,0,0,14,31,1
52.05,44.68,1.0,37.1,0.66,0.0,0.0,992.1,47.92,0.0,6.216,126.4494382022472,7.26662921348314,7.01,1,0,0,0,0,0,0,0,1,0,15,31,1
51.14,42.73,1.0,36.96,0.7,0.0,0.0,992.6,46.3,0.0,6.216,126.4494382022472,7.26662921348314,7.01,1,0,0,0,0,0,0,0,1,0,16,31,1
44.49,44.69,1.0,38.29,0.78,0.0,0.0,993.1,44.69,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,0,0,0,0,1,0,17,31,1
47.88,43.08,1.0,39.73,0.88,0.0047,0.24,993.6,43.08,0.0,6.216,152.289592760181,2.1869457013574753,1.71,0,1,0,0,0,0,0,0,1,0,18,31,1
53.77,42.84,1.0,39.42,0.88,0.0047,0.24,993.6366667000001,42.84,0.0,6.216,157.48800223811946,0.764651567944251,0.0,0,1,0,0,0,0,0,0,1,0,19,31,1
52.77,41.47,1.0,38.22,0.88,0.0,0.0,993.6733332999999,41.47,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,1,0,20,31,1
39.31,39.87,1.0,36.52,0.88,0.0047,0.24,993.71,39.87,0.0,6.216,157.48800223811946,0.764651567944251,0.0,0,1,0,0,0,0,0,0,1,0,21,31,1
33.42,37.32,1.0,36.37,0.88,0.0118,0.24,993.34,39.64,0.0,6.216,148.42561983471074,4.343016528925628,3.58,0,1,0,0,0,0,0,0,1,0,22,31,1
33.315,38.01,1.0,34.76,0.88,0.0,0.0,992.97,38.01,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,0,0,0,0,1,0,23,31,1
33.21,37.77,1.0,33.15,0.83,0.0,0.0,992.6,37.77,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,0,1,2
30.97,33.58,1.0,32.02,0.94,0.0,0.0,991.9633332999998,33.58,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,1,0,1,1,2
27.76,33.58,1.0,32.02,0.94,0.0,0.0,991.3266667000001,33.58,0.0,3.73,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,1,0,2,1,2
25.79,31.82,1.0,30.17,0.94,0.0,0.0,990.69,31.82,0.0,1.244,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,3,1,2
23.92,31.82,1.0,30.17,0.94,0.0,0.0,990.26,31.82,0.0,3.73,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,4,1,2
23.46,31.82,1.0,31.82,1.0,0.0,0.0,989.83,31.82,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,5,1,2
22.48,31.82,1.0,31.82,1.0,0.0,0.0,989.4,31.82,0.0,1.8619999999999999,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,6,1,2
21.63,31.82,1.0,31.82,1.0,0.0,0.0,990.2033332999998,31.82,0.0,2.048,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,7,1,2
21.75,33.44,1.0,31.79,0.94,0.0,0.0,991.0066667000001,33.44,1.0,1.429,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,8,1,2
26.35,34.78,1.0,33.13,0.94,0.0024,0.24,991.81,34.78,1.0,3.73,157.888,3.2278399999999867,2.56,0,1,0,0,0,0,0,0,1,0,9,1,2
32.16,38.95,1.0,34.22,0.83,0.0237,0.24,992.04,38.95,2.0,6.216,154.98726114649682,1.3355414012738829,0.85,0,1,0,0,0,0,0,0,1,0,10,1,2
39.4,37.19,0.44,33.78,0.87,0.0,0.0,992.27,37.19,2.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,11,1,2
40.4,39.02,0.75,35.59,0.87,0.0,0.0,992.5,39.02,2.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,1,0,0,12,1,2
44.06,42.97,0.75,39.22,0.82,0.0,0.0,992.5633332999998,44.39,1.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,1,0,0,13,1,2
51.2,48.0,0.75,37.4,0.67,0.0,0.0,992.6266667000001,48.0,1.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,14,1,2
48.34,45.39,0.75,39.22,0.71,0.0,0.0,992.69,48.0,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,15,1,2
47.64,41.65,0.75,37.4,0.71,0.0,0.0,993.56,46.21,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,1,0,0,16,1,2
45.63,44.39,0.75,37.4,0.76,0.0,0.0,994.43,44.39,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,17,1,2
39.31,38.96,0.75,37.4,0.82,0.0,0.0,995.3,42.6,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,18,1,2
43.44,39.76,1.0,37.4,0.82,0.0,0.0,995.9,42.6,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,1,0,19,1,2
29.78,42.48,0.75,35.14,0.71,0.0,0.0,996.5,43.97,0.0,6.216,178.86666666666667,9.067333333333332,3.37,1,0,0,0,0,0,0,1,0,0,20,1,2
28.74,39.35,0.75,35.14,0.79,0.0095,0.24,997.1,41.23,0.0,6.216,178.86666666666667,9.067333333333332,3.37,0,1,0,0,0,0,0,1,0,0,21,1,2
32.46,37.32,1.0,35.0,0.83,0.0,0.0,997.3,39.64,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,1,0,22,1,2
38.745,39.4,1.0,34.76,0.83,0.0,0.0,997.5,39.4,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,1,0,23,1,2
45.03,38.48,1.0,34.91,0.87,0.0,0.0,997.7,38.48,0.0,6.216,169.0,6.184374999999999,0.95,1,0,0,0,0,0,0,0,1,0,0,2,2
43.15,33.88,0.75,33.3,0.88,0.0,0.0,998.0333332999999,36.64,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,1,0,0,1,2,2
43.78,35.39,0.19,32.02,0.87,0.0,0.0,998.3666667000001,35.39,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,2,2,2
45.2,30.64,0.88,32.02,0.94,0.0,0.0,998.7,33.58,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,1,0,3,2,2
47.56,33.58,0.0,32.02,0.94,0.0,0.0,999.2666667000001,33.58,0.0,6.216,194.4,6.346204138427165,2.29,1,0,0,0,1,0,0,0,0,0,4,2,2
47.43,31.82,0.0,31.82,1.0,0.0,0.0,999.8333332999998,31.82,0.0,6.216,140.33333333333334,6.346204138427165,1.16,1,0,0,0,1,0,0,0,0,0,5,2,2
45.65,29.97,0.25,29.97,1.0,0.0,0.0,1000.4,29.97,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,6,2,2
49.73,35.01,0.19,31.26,0.86,0.0,0.0,1000.366667,35.01,0.0,6.216,196.125,1.5274999999999994,0.24,1,0,0,0,0,0,0,0,0,1,7,2,2
46.73,37.11,0.44,33.29,0.86,0.0,0.0,1000.333333,37.11,1.0,6.216,169.0,6.184374999999999,0.95,1,0,0,0,0,0,0,0,0,1,8,2,2
44.92,41.23,0.75,34.76,0.78,0.0,0.0,1000.3,41.23,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,9,2,2
49.24,40.8,0.75,35.59,0.82,0.0,0.0,999.9366667000002,40.8,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,10,2,2
61.83,43.79,1.0,36.76,0.76,0.0,0.0,999.5733332999998,43.79,2.0,6.216,164.52941176470588,3.5681249999999993,0.48,1,0,0,0,0,0,0,0,1,0,11,2,2
58.87,44.39,0.75,37.4,0.76,0.0,0.0,999.21,44.39,2.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,12,2,2
65.9,47.01,0.75,37.13,0.68,0.0,0.0,999.14,47.01,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,13,2,2
74.81,48.39,0.75,35.75,0.61,0.0,0.0,999.07,48.39,1.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,14,2,2
71.28,45.1,0.44,34.37,0.58,0.0,0.0,999.0,48.39,0.0,6.216,151.83333333333334,7.4316666666666675,7.32,1,0,0,0,0,0,0,0,0,1,15,2,2
70.03,40.46,0.44,33.78,0.66,0.0,0.0,999.4,44.39,0.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,0,0,1,16,2,2
82.28,35.57,0.44,33.78,0.81,0.0,0.0,999.8,39.02,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,17,2,2
77.24,36.84,0.44,33.78,0.81,0.0,0.0,1000.2,39.02,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,18,2,2
101.92,31.34,0.44,32.02,0.87,0.0,0.0,1000.9333330000001,35.39,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,19,2,2
108.54,34.88,0.75,31.88,0.78,0.0,0.0,1001.666667,38.25,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,1,0,0,20,2,2
88.83,38.25,0.75,33.3,0.82,0.0,0.0,1002.4,38.25,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,21,2,2
51.96,39.02,1.0,35.59,0.87,0.0,0.0,1003.0,39.02,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,1,0,22,2,2
51.06,36.39,0.75,33.07,0.88,0.0,0.0,1003.6,36.39,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,23,2,2
50.16,30.55,1.0,32.02,0.81,0.0,0.0,1004.2,37.19,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,1,0,0,3,2
48.54,32.54,1.0,32.02,0.81,0.0,0.0,1004.966667,37.19,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,0,1,0,1,3,2
45.14,29.56,1.0,32.02,0.81,0.0,0.0,1005.733333,37.19,0.0,6.216,134.48,22.478333333333335,11.39,1,0,0,0,0,0,0,0,1,0,2,3,2
42.74,29.56,1.0,32.02,0.81,0.0001529050736497544,0.004353518821603916,1006.5,37.19,0.0,6.216,134.48,22.478333333333335,11.39,0,1,0,0,0,0,0,0,1,0,3,3,2
39.71,27.79,1.0,32.02,0.87,0.0,0.0,1007.3,35.39,0.0,6.216,87.85714285714286,24.265,10.29,1,0,0,0,0,0,0,0,1,0,4,3,2
38.95,28.33,1.0,30.17,0.81,0.0,0.0,1008.1,35.39,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,1,0,5,3,2
37.59,28.95,1.0,30.17,0.81,0.0,0.0,1008.9,35.39,0.0,6.216,120.13513513513513,20.747500000000002,8.05,1,0,0,0,0,0,0,0,1,0,6,3,2
36.5,31.34,1.0,30.17,0.81,0.0,0.0,1009.5,35.39,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,1,0,7,3,2
38.57,35.57,0.75,30.17,0.7,0.0,0.0,1010.1,39.02,1.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,1,0,0,8,3,2
39.28,38.87,0.19,32.02,0.71,0.0,0.0,1010.7,40.8,2.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,9,3,2
38.58,43.32,0.44,32.72,0.66,0.0,0.0,1010.5,43.32,2.0,6.216,209.33333333333334,2.8383333333333334,1.33,1,0,0,0,0,0,0,0,0,1,10,3,2
39.98,42.34,0.44,33.15,0.65,0.0,0.0,1010.3,44.02,2.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,11,3,2
44.8,44.45,0.19,31.83,0.58,0.0,0.0,1010.1,45.87,2.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,12,3,2
47.8,47.49,0.19,30.04,0.51,0.0,0.0,1010.166667,47.49,1.0,6.216,179.5,4.509285714285714,2.19,1,0,0,0,0,0,0,0,0,1,13,3,2
45.89,48.86,0.19,28.58,0.45,0.0,0.0,1010.233333,48.86,1.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,14,3,2
45.9,45.5,0.75,28.53,0.49,0.0,0.0,1010.3,46.78,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,1,0,0,15,3,2
56.11,43.79,0.0,31.61,0.62,0.0,0.0,1011.103333,43.79,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,16,3,2
77.22,37.64,0.0,29.22,0.64,0.0,0.0,1011.906667,40.34,0.0,6.216,239.3,10.004444444444443,4.08,1,0,0,0,1,0,0,0,0,0,17,3,2
86.99,36.33,0.75,28.77,0.68,0.0,0.0,1012.71,38.48,0.0,6.216,210.7,5.855,3.27,1,0,0,0,0,0,0,1,0,0,18,3,2
85.79,34.15,0.0,28.86,0.73,0.0,0.0,1013.003333,36.87,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,1,0,0,0,0,0,19,3,2
99.23,35.25,0.0,27.5,0.73,0.0,0.0,1013.296667,35.25,0.0,6.216,169.0,6.184374999999999,0.95,1,0,0,0,1,0,0,0,0,0,20,3,2
113.55,35.49,0.75,27.42,0.72,0.0,0.0,1013.59,35.49,0.0,6.216,273.42857142857144,8.14,1.18,1,0,0,0,0,0,0,1,0,0,21,3,2
127.72,33.91,0.75,27.59,0.77,0.0,0.0,1013.66,33.91,0.0,6.216,196.125,1.5274999999999994,0.24,1,0,0,0,0,0,0,1,0,0,22,3,2
128.845,33.67,0.75,27.93,0.79,0.0,0.0,1013.73,33.67,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,23,3,2
129.97,33.67,0.75,27.93,0.79,0.0,0.0,1013.8,33.67,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,0,4,2
126.99,31.82,0.75,28.41,0.87,0.0,0.0,1013.585,31.82,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,1,4,2
101.94,31.82,0.75,28.41,0.87,0.0,0.0,1013.37,31.82,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,2,4,2
93.64,29.97,0.75,28.41,0.94,0.0,0.0,1013.155,29.97,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,3,4,2
95.93,31.82,0.75,30.17,0.94,0.0,0.0,1018.8821551211788,31.82,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,4,4,2
83.21,31.82,1.0,30.17,0.94,0.0,0.0,1018.8821551211788,31.82,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,5,4,2
71.32,31.82,1.0,30.17,0.94,0.0,0.0,1012.51,31.82,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,6,4,2
67.33,38.93,0.75,29.87,0.7,0.0071,0.24,1012.21,38.93,0.0,6.216,157.888,3.2278399999999867,2.56,0,1,0,0,0,0,0,1,0,0,7,4,2
70.38,39.02,1.0,32.02,0.76,0.0,0.0,1011.91,39.02,1.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,1,0,8,4,2
80.99,36.84,1.0,33.78,0.81,0.0,0.0,1011.61,39.02,1.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,1,0,9,4,2
63.95,31.8,1.0,33.78,0.87,0.0,0.0,1011.24,37.19,2.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,0,1,0,10,4,2
63.1,39.02,1.0,35.59,0.87,0.0,0.0,1010.87,39.02,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,11,4,2
56.64,39.13,0.75,35.75,0.79,0.0213,0.24,1010.5,41.89,2.0,6.216,150.88275862068966,5.170069444444457,4.44,0,1,0,0,0,0,0,1,0,0,12,4,2
53.19,39.13,0.75,35.75,0.79,0.0071,0.24,1010.5666669999999,41.89,1.0,6.216,150.88275862068966,5.170069444444457,4.44,0,1,0,0,0,0,0,1,0,0,13,4,2
49.78,39.64,0.44,35.61,0.79,0.0142,0.24,1010.633333,41.66,1.0,6.216,148.42561983471074,4.343016528925628,3.58,0,1,0,0,0,0,0,0,0,1,14,4,2
46.25,41.66,0.44,35.61,0.79,0.0142,0.24,1010.7,41.66,0.0,6.216,152.289592760181,2.1869457013574753,1.71,0,1,0,0,0,0,0,0,0,1,15,4,2
46.88,38.93,0.44,35.67,0.88,0.0095,0.24,1011.4366669999999,38.93,0.0,6.216,152.289592760181,2.1869457013574753,1.71,0,1,0,0,0,0,0,0,0,1,16,4,2
43.36,37.06,0.44,34.05,0.89,0.0,0.0,1012.173333,37.06,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,0,0,0,0,0,1,17,4,2
46.65,37.3,0.44,34.28,0.89,0.0,0.0,1012.91,37.3,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,18,4,2
48.26,37.3,0.44,34.28,0.89,0.0,0.0,1013.476667,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,19,4,2
50.89,37.3,0.44,34.28,0.89,0.0,0.0,1014.043333,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,20,4,2
50.14,37.3,0.75,34.28,0.89,0.0,0.0,1014.61,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,21,4,2
51.65,37.3,0.75,34.28,0.89,0.0,0.0,1014.736667,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,22,4,2
63.455,37.3,0.75,35.66,0.94,0.0,0.0,1014.863333,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,23,4,2
75.26,37.3,0.75,34.28,0.89,0.0,0.0,1014.99,37.3,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,0,5,2
82.98,37.3,0.75,34.28,0.89,0.0,0.0,1014.926667,37.3,0.0,3.108,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,1,5,2
111.84,37.19,0.75,35.59,0.94,0.0,0.0,1014.863333,37.19,0.0,3.108,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,2,5,2
113.05,35.39,0.75,35.39,1.0,0.0,0.0,1014.8,35.39,0.0,2.488,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,3,5,2
149.23,33.58,0.44,32.02,0.94,0.0,0.0,1014.863333,33.58,0.0,2.488,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,4,5,2
156.25,33.58,0.75,32.02,0.94,0.0,0.0,1014.926667,33.58,0.0,0.621,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,5,5,2
144.28,31.82,0.75,31.82,1.0,0.0,0.0,1014.99,31.82,0.0,0.062,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,6,5,2
115.15,33.58,0.75,33.58,1.0,0.0,0.0,1014.96,33.58,0.0,0.28,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,7,5,2
139.13,35.39,0.44,35.39,1.0,0.0,0.0,1014.93,35.39,1.0,0.124,162.06432748538012,1.11,1.11,1,0,0,0,0,0,1,0,0,0,8,5,2
176.03,39.02,0.44,39.02,1.0,0.0,0.0,1014.9,39.02,2.0,2.364,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,9,5,2
227.92,42.6,0.44,39.22,0.88,0.0,0.0,1014.003333,42.6,2.0,3.73,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,10,5,2
198.47,46.97,0.44,39.8,0.76,0.0,0.0,1013.106667,46.97,2.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,0,0,1,11,5,2
143.72,50.18,0.19,40.19,0.68,0.0,0.0,1012.21,50.18,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,12,5,2
111.74,53.41,0.19,41.95,0.65,0.0095,0.24,1011.64,53.41,2.0,6.216,148.42561983471074,4.343016528925628,3.58,0,1,0,0,0,0,0,0,0,1,13,5,2
91.75,53.64,0.19,42.17,0.65,0.0,0.0,1011.07,53.64,1.0,6.216,215.0,5.49153846153846,4.05,1,0,0,0,0,0,0,0,0,1,14,5,2
97.57,53.88,0.19,40.88,0.61,0.0,0.0,1010.5,53.88,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,0,0,1,15,5,2
100.91,49.75,0.19,42.25,0.75,0.0,0.0,1010.796667,49.75,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,16,5,2
99.48,46.21,0.44,41.0,0.82,0.0,0.0,1011.093333,46.21,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,17,5,2
106.13,48.16,0.75,44.59,0.82,0.0,0.0,1011.39,49.79,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,1,0,0,18,5,2
146.86,48.0,0.75,42.8,0.82,0.0,0.0,1011.463333,48.0,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,19,5,2
158.67,43.25,0.75,41.0,0.82,0.0,0.0,1011.536667,46.21,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,20,5,2
182.89,46.21,0.75,41.0,0.82,0.0,0.0,1011.61,46.21,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,21,5,2
185.9,47.51,0.75,44.59,0.82,0.0,0.0,1011.003333,49.79,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,22,5,2
181.065,51.59,0.75,46.41,0.82,0.0,0.0,1010.396667,51.59,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,23,5,2
176.23,49.79,0.75,46.41,0.88,0.0,0.0,1009.79,49.79,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,0,6,2
165.03,48.0,0.75,44.59,0.88,0.0,0.0,1008.893333,48.0,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,1,6,2
170.15,46.21,0.75,42.8,0.88,0.0,0.0,1007.996667,46.21,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,2,6,2
148.84,48.0,0.75,44.59,0.88,0.0,0.0,1007.1,48.0,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,3,6,2
136.7,51.59,0.75,48.2,0.88,0.0,0.0,1006.266667,51.59,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,1,0,0,4,6,2
126.33,51.59,0.75,48.2,0.88,0.0,0.0,1005.4333330000001,51.59,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,5,6,2
119.38,51.59,1.0,48.2,0.88,0.0,0.0,1004.6,51.59,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,0,1,0,6,6,2
99.27,49.79,1.0,48.2,0.94,0.0,0.0,1003.833333,49.79,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,7,6,2
